file,sheet,source_row
phasing_block_stats_longphase.csv,phasing-SNP_Block_Stats,16
phasing_block_stats_longphase.csv,phasing-SNP_Block_Stats,17
phasing_block_stats_longphase.csv,phasing-SNP_Block_Stats,18
phasing_block_stats_longphase.csv,phasing-SNP_Block_Stats,19
phasing_block_stats_longphase.csv,phasing-SNP_Block_Stats,20
phasing_block_stats_longphase.csv,phasing-SNP_Block_Stats,21
phasing_block_stats_longphase.csv,phasing-SNP_Block_Stats,22
phasing_block_stats_longphase.csv,phasing-SNP_Block_Stats,23
phasing_block_stats_longphase.csv,phasing-SNP_Block_Stats,24
phasing_block_stats_longphase.csv,phasing-SNP_Block_Stats,25
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,40
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,41
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,42
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,43
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,44
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,45
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,46
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,47
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,48
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,49
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,50
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,51
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,52
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,53
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,54
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,55
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,56
phasing_block_stats_whatshap.csv,phasing-SNP_Block_Stats,57
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,8
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,9
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,10
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,11
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,12
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,13
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,14
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,15
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,16
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,17
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,18
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,19
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,20
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,21
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,22
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,23
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,24
phasing_accuracy_longphase.csv,phasing_SNP_Compare_GIAB,25
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,34
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,35
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,36
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,37
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,38
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,39
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,40
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,41
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,42
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,43
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,44
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,45
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,46
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,47
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,48
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,49
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,50
phasing_accuracy_whatshap.csv,phasing_SNP_Compare_GIAB,51
phasing_sv_longphase.csv,Longphase_SV_Benchmark,8
phasing_sv_longphase.csv,Longphase_SV_Benchmark,9
phasing_sv_longphase.csv,Longphase_SV_Benchmark,10
phasing_sv_longphase.csv,Longphase_SV_Benchmark,11
phasing_sv_longphase.csv,Longphase_SV_Benchmark,12
phasing_sv_longphase.csv,Longphase_SV_Benchmark,13
phasing_sv_longphase.csv,Longphase_SV_Benchmark,14
phasing_sv_longphase.csv,Longphase_SV_Benchmark,15
phasing_sv_longphase.csv,Longphase_SV_Benchmark,16
phasing_sv_longphase.csv,Longphase_SV_Benchmark,17
phasing_sv_longphase.csv,Longphase_SV_Benchmark,18
phasing_sv_longphase.csv,Longphase_SV_Benchmark,19
phasing_sv_longphase.csv,Longphase_SV_Benchmark,20
phasing_sv_longphase.csv,Longphase_SV_Benchmark,21
phasing_sv_longphase.csv,Longphase_SV_Benchmark,22
phasing_sv_longphase.csv,Longphase_SV_Benchmark,23
phasing_sv_longphase.csv,Longphase_SV_Benchmark,24
phasing_sv_longphase.csv,Longphase_SV_Benchmark,25
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,5
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,6
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,7
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,8
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,9
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,10
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,11
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,12
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,13
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,14
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,15
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,16
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,17
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,18
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,19
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,20
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,21
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,22
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,23
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,24
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,25
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,26
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,27
phasing_compare_whatshap_callers.csv,Whatshap-Phasing,28
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,8
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,9
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,10
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,11
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,12
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,13
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,14
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,15
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,16
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,17
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,18
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,19
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,20
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,21
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,22
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,23
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,24
phasing_haplotag_whatshap.csv,Whatshap-Phasing-haplotag,25
sv_depth_gradient_bgi.csv,BGI最适深度探究,6
sv_depth_gradient_bgi.csv,BGI最适深度探究,7
sv_depth_gradient_bgi.csv,BGI最适深度探究,8
sv_depth_gradient_bgi.csv,BGI最适深度探究,9
sv_depth_gradient_bgi.csv,BGI最适深度探究,10
sv_depth_gradient_bgi.csv,BGI最适深度探究,11
sv_depth_gradient_bgi.csv,BGI最适深度探究,12
sv_depth_gradient_bgi.csv,BGI最适深度探究,13
sv_depth_gradient_bgi.csv,BGI最适深度探究,14
sv_depth_gradient_bgi.csv,BGI最适深度探究,15
sv_depth_gradient_bgi.csv,BGI最适深度探究,16
sv_depth_gradient_bgi.csv,BGI最适深度探究,17
sv_depth_gradient_bgi.csv,BGI最适深度探究,18
sv_depth_gradient_bgi.csv,BGI最适深度探究,19
sv_depth_gradient_bgi.csv,BGI最适深度探究,20
sv_depth_gradient_bgi.csv,BGI最适深度探究,21
sv_depth_gradient_bgi.csv,BGI最适深度探究,22
sv_depth_gradient_bgi.csv,BGI最适深度探究,23
sv_depth_gradient_bgi.csv,BGI最适深度探究,24
sv_depth_gradient_bgi.csv,BGI最适深度探究,25
sv_depth_gradient_bgi.csv,BGI最适深度探究,26
sv_depth_gradient_bgi.csv,BGI最适深度探究,27
sv_depth_gradient_bgi.csv,BGI最适深度探究,28
sv_depth_gradient_bgi.csv,BGI最适深度探究,29
sv_depth_gradient_bgi.csv,BGI最适深度探究,30
sv_depth_gradient_bgi.csv,BGI最适深度探究,31
sv_depth_gradient_bgi.csv,BGI最适深度探究,32
sv_depth_gradient_bgi.csv,BGI最适深度探究,33
sv_depth_gradient_bgi.csv,BGI最适深度探究,34
sv_depth_gradient_bgi.csv,BGI最适深度探究,35
sv_depth_gradient_bgi.csv,BGI最适深度探究,36
sv_depth_gradient_bgi.csv,BGI最适深度探究,37
sv_depth_gradient_bgi.csv,BGI最适深度探究,38
sv_depth_gradient_bgi.csv,BGI最适深度探究,39
sv_depth_gradient_bgi.csv,BGI最适深度探究,40
sv_depth_gradient_bgi.csv,BGI最适深度探究,41
sv_depth_gradient_bgi.csv,BGI最适深度探究,42
sv_depth_gradient_bgi.csv,BGI最适深度探究,43
sv_depth_gradient_bgi.csv,BGI最适深度探究,44
sv_depth_gradient_bgi.csv,BGI最适深度探究,45
sv_depth_gradient_bgi.csv,BGI最适深度探究,46
sv_depth_gradient_bgi.csv,BGI最适深度探究,47
sv_depth_gradient_bgi.csv,BGI最适深度探究,48
sv_depth_gradient_bgi.csv,BGI最适深度探究,49
sv_depth_gradient_bgi.csv,BGI最适深度探究,50
sv_depth_gradient_bgi.csv,BGI最适深度探究,51
sv_depth_gradient_bgi.csv,BGI最适深度探究,52
sv_depth_gradient_bgi.csv,BGI最适深度探究,53
sv_depth_gradient_bgi.csv,BGI最适深度探究,54
sv_depth_gradient_bgi.csv,BGI最适深度探究,55
sv_depth_gradient_bgi.csv,BGI最适深度探究,56
sv_depth_gradient_bgi.csv,BGI最适深度探究,57
sv_depth_gradient_bgi.csv,BGI最适深度探究,58
sv_depth_gradient_bgi.csv,BGI最适深度探究,59
sv_depth_gradient_bgi.csv,BGI最适深度探究,60
sv_depth_gradient_bgi.csv,BGI最适深度探究,61
sv_depth_gradient_bgi.csv,BGI最适深度探究,62
sv_depth_gradient_bgi.csv,BGI最适深度探究,63
sv_depth_gradient_bgi.csv,BGI最适深度探究,64
sv_depth_gradient_bgi.csv,BGI最适深度探究,65
cutesv_hifi_param_giab.csv,cuteSV-HiFi,3
cutesv_hifi_param_giab.csv,cuteSV-HiFi,4
cutesv_hifi_param_giab.csv,cuteSV-HiFi,5
cutesv_hifi_param_giab.csv,cuteSV-HiFi,6
cutesv_hifi_param_giab.csv,cuteSV-HiFi,7
cutesv_hifi_param_giab.csv,cuteSV-HiFi,8
cutesv_hifi_param_giab_refine.csv,cuteSV-HiFi,17
cutesv_hifi_param_giab_refine.csv,cuteSV-HiFi,18
cutesv_hifi_param_giab_refine.csv,cuteSV-HiFi,19
cutesv_hifi_param_callcount.csv,cuteSV-HiFi,23
cutesv_hifi_param_callcount.csv,cuteSV-HiFi,24
cutesv_hifi_param_callcount.csv,cuteSV-HiFi,25
cutesv_hifi_param_cmrg.csv,cuteSV-HiFi,30
cutesv_hifi_param_cmrg.csv,cuteSV-HiFi,31
sniffles2_tuning_conclusions.csv,Sniffles2调参,4
sniffles2_tuning_conclusions.csv,Sniffles2调参,5
sniffles2_tuning_conclusions.csv,Sniffles2调参,6
sniffles2_tuning_conclusions.csv,Sniffles2调参,7
sniffles2_mapq_delta_by_depth.csv,Sniffles2调参,11
sniffles2_mapq_delta_by_depth.csv,Sniffles2调参,12
sniffles2_mapq_delta_by_depth.csv,Sniffles2调参,13
sniffles2_param_matrix_50x.csv,Sniffles2调参,20
sniffles2_param_matrix_50x.csv,Sniffles2调参,21
sniffles2_param_matrix_50x.csv,Sniffles2调参,22
sniffles2_param_matrix_50x.csv,Sniffles2调参,23
sniffles2_param_matrix_50x.csv,Sniffles2调参,24
sniffles2_param_matrix_50x.csv,Sniffles2调参,25
sniffles2_param_matrix_50x.csv,Sniffles2调参,26
sniffles2_param_matrix_50x.csv,Sniffles2调参,27
sniffles2_param_matrix_50x.csv,Sniffles2调参,28
sniffles2_recommended_across_depth.csv,Sniffles2调参,38
sniffles2_recommended_across_depth.csv,Sniffles2调参,39
sniffles2_recommended_across_depth.csv,Sniffles2调参,40
sniffles2_recommended_across_depth.csv,Sniffles2调参,41
sniffles2_recommended_across_depth.csv,Sniffles2调参,42
sniffles2_recommended_across_depth.csv,Sniffles2调参,43
